CONTIG	START	END	LOG2_COPY_RATIO
chr20	42195457	42195956	0.783994551
chr20	42196054	42196458	0.963659604
chr20	42196459	42196889	1.039966464
chr20	42197774	42198273	0.61000948
chr20	42198274	42198406	0.35736584
chr20	42199006	42199505	0.888545869
chr20	42199517	42199950	0.981275746
chr20	42200440	42200939	0.918395625
chr20	42203298	42203797	0.958002669
chr20	42204613	42205112	1.012420626
chr20	42208361	42208860	1.060986384
chr20	42213241	42213740	1.289455388
chr20	42213741	42214240	1.559041306
chr20	42223082	42223581	1.035964838
chr20	42223582	42223707	0.385472082
chr20	42224824	42225323	0.630287253
chr20	42232149	42232648	1.071774436
chr20	42232676	42233148	0.836943531
chr20	42233391	42233890	1.121795934
chr20	42242239	42242738	0.993950776
chr20	42242739	42242866	1.226120503
chr20	42247329	42247828	0.988659733
chr20	42249246	42249745	1.033693671
chr20	42252280	42252779	1.020106542
chr20	42252780	42252935	1.089869829
chr20	42264315	42264814	1.073061344
chr20	42265534	42266033	0.945122198
chr20	42270868	42271367	1.102847009
chr20	42271368	42271514	0.677526605
chr20	42275325	42275824	0.994454666
chr20	42275825	42276189	1.386468943
chr20	42302195	42302694	1.03252323
chr20	42310173	42310672	1.059983372
chr20	42311183	42311682	1.003768045
chr20	42311683	42311776	1.997855412
chr20	42315241	42315740	1.032763739
chr20	42315741	42315962	1.791569507
chr20	42320546	42321045	1.15715464
chr20	42321046	42321209	1.317956654
chr20	42328146	42328645	0.864388685
chr20	42328646	42328934	0.992149612
chr20	42330879	42331378	0.975033614
chr20	42331379	42331793	0.965002019
chr20	42333608	42334107	0.926525955
chr20	42334108	42334248	1.259386334
chr20	42338352	42338851	1.171069922
chr20	42339877	42340376	1.159792792
chr20	42341391	42341890	1.076151106
chr20	42343523	42344022	1.157789956
chr20	42344023	42344173	0.612804297
chr20	42344348	42344847	1.110755264
chr20	42344848	42345347	1.293642206
chr20	42354554	42355053	0.981263058
chr20	42355054	42355553	0.896143497
chr20	42574285	42574784	3.093727971
chr20	42601756	42602255	1.11312553
chr20	42634936	42635435	0.894869752
chr20	42635436	42635682	1.088503648
chr20	42679695	42680194	1.161084976
chr20	42680195	42680435	0.953956472
chr20	42682688	42683187	0.968078008
chr20	42683188	42683416	1.135317553
chr20	42693166	42693665	1.191214274
chr20	42694101	42694600	0.907756037
chr20	42694601	42694997	0.220305279
chr20	42695119	42695618	1.002857417
chr20	42695619	42695747	1.51091014
chr20	42697039	42697538	0.939383508
chr20	42697539	42698038	1.825535035
chr20	42743171	42743670	1.009755101
chr20	42744054	42744553	1.100095545
chr20	42746894	42747393	1.037018846
chr20	42788007	42788506	0.996523769
chr20	42788507	42789006	0.8612004
chr20	42789007	42789297	1.937391765
chr20	42806206	42806705	0.913316899
chr20	42806706	42806862	1.034513877
chr20	42814716	42815215	0.840636526
chr20	42815216	42815715	0.827888922
chr20	42825329	42825828	0.860235757
chr20	42825829	42826328	0.996395757
chr20	42826329	42826629	1.043476269
chr20	42831350	42831849	0.890131364
chr20	42835270	42835769	0.884162367
chr20	42875488	42875869	1.407043136
chr20	42875870	42876369	1.136041398
chr20	42885542	42886041	1.122919189
chr20	42886042	42886235	1.273925224
chr20	42886766	42887265	0.884900742
chr20	42887266	42887497	0.281520111
chr20	42891619	42892118	0.874246719
chr20	42892834	42893333	1.017417708
chr20	42893334	42893449	1.752283464
chr20	42907346	42907845	0.902001898
chr20	42907846	42908345	0.980947936
chr20	42934729	42935228	1.06291386
chr20	42935229	42935728	1.081399589
chr20	42935729	42936130	1.036430819
chr20	42939365	42939864	0.996745029
chr20	42965547	42966046	0.925122092
chr20	42966047	42966308	0.834698098
chr20	42969585	42970084	0.859173039
chr20	42971766	42972265	0.994336224
chr20	42972266	42972399	1.420488982
chr20	42973652	42974151	0.926337822
chr20	42979049	42979548	0.987574547
chr20	42979549	42979682	0.852822126
chr20	42984088	42984587	0.587700637
chr20	43029628	43030127	0.929684831
chr20	43030128	43030377	1.424002749
chr20	43030943	43031442	1.130677966
chr20	43034447	43034946	1.392314197
chr20	43034947	43035122	1.569936655
chr20	43035770	43036269	1.164819756
chr20	43042083	43042582	0.887818522
chr20	43042896	43043395	1.027477136
chr20	43043396	43043552	0.708921792
chr20	43046814	43047313	0.968321905
chr20	43048110	43048609	1.025868369
chr20	43048610	43048766	1.257290003
chr20	43052407	43052906	0.992926023
chr20	43052907	43053406	1.328541801
chr20	43056724	43057223	1.157530966
chr20	43057224	43057377	1.5903938
chr20	43057912	43058411	0.950231858
chr20	43058412	43058911	1.103368138
chr20	43108374	43108873	1.003530739
chr20	43108874	43109334	0.948677806
chr20	43112726	43113225	1.186230278
chr20	43113226	43113420	1.233085373
chr20	43114985	43115484	0.978004797
chr20	43117653	43118152	0.850864929
chr20	43118153	43118652	1.213201867
chr20	43128331	43128830	1.195214915
chr20	43128831	43129325	1.252669784
chr20	43129463	43129962	1.020446887
chr20	43129963	43130191	1.209104445
chr20	43132205	43132704	1.055858278
chr20	43132705	43132886	0.764997752
chr20	43133191	43133690	1.044686726
chr20	43135217	43135716	1.160278674
chr20	43135717	43135887	1.343291668
chr20	43138281	43138780	0.939547786
chr20	43138781	43138919	1.053658831
chr20	43139679	43140178	0.865441753
chr20	43141191	43141690	1.026038391
chr20	43141691	43141885	1.343481032
chr20	43142269	43142768	0.864207415
chr20	43142769	43142931	1.265668073
chr20	43150303	43150802	1.343767355
chr20	43242924	43243423	1.074992854
chr20	43243424	43243598	1.495209561
chr20	43246675	43247174	1.033046638
chr20	43247175	43247674	1.244174139
chr20	43247919	43248418	0.903075819
chr20	43248419	43248713	0.963428922
chr20	43248714	43249213	0.982566345
chr20	43249408	43249907	1.066844893
chr20	43249908	43250038	1.010992896
chr20	43250978	43251381	1.220792952
chr20	43251382	43251609	1.015564749
chr20	43251610	43251969	0.881305819
chr20	43252592	43253091	1.186893328
chr20	43253959	43254458	1.020416497
chr20	43254846	43255345	0.963049365
chr20	43255346	43255490	1.178777966
chr20	43257437	43257936	0.930593472
chr20	43257937	43258060	1.09788288
chr20	43264617	43265116	1.081609107
chr20	43343734	43344233	1.064186469
chr20	43348287	43348786	0.892278385
chr20	43353128	43353627	1.035973561
chr20	43355477	43355976	0.935986049
chr20	43355977	43356476	1.300515102
chr20	43374255	43374754	1.920828218
chr20	43374755	43375118	1.802643265
chr20	43378519	43379018	0.941319522
chr20	43379019	43379518	0.982337226
chr20	43384519	43385018	1.03099847
chr20	43385019	43385243	1.123591939
chr20	43385288	43385787	1.024788845
chr20	43385788	43385928	1.391100937
chr20	43386060	43386559	0.896306952
chr20	43386563	43387062	0.833254723
chr20	43399665	43400164	0.913642368
chr20	43400165	43400307	1.381679913
chr20	43438565	43439064	1.119334271
chr20	43529921	43530420	1.108699216
chr20	43530421	43530724	1.182398293
chr20	43532383	43532882	0.9882574
chr20	43532883	43533007	1.130169408
chr20	43533358	43533857	0.952977022
chr20	43533858	43534022	1.201127122
chr20	43534391	43534879	1.020837175
chr20	43534880	43535379	1.134567922
chr20	43538450	43538949	2.642094494
chr20	43541050	43541549	0.101790872
chr20	43545146	43545645	2.923631463
chr20	43547296	43547754	2.010111154
chr20	43547755	43548168	2.936540432
chr20	43549984	43550483	2.276931142
chr20	43552551	43553050	2.982956576
chr20	43558850	43559349	1.032063965
chr20	43560452	43560951	5.261186859
chr20	43560952	43561451	3.411829146
chr20	43561452	43561951	4.442480015
chr20	43563781	43564280	3.196102181
chr20	43565027	43565452	0.828400314
chr20	43566451	43566950	1.642735141
chr20	43567074	43567573	2.456135333
chr20	43571020	43571519	0.72287645
chr20	43571520	43571973	0.976294704
chr20	43571974	43572470	0.810037662
chr20	43577120	43577619	1.011144601
chr20	43577620	43577768	0.9117685
chr20	43580223	43580722	0.986627558
chr20	43580723	43580893	1.370370164
chr20	43583458	43583957	0.964268545
chr20	43583958	43584017	0.780556142
chr20	43584018	43584511	1.214428974
chr20	43584776	43585275	1.159774786
chr20	43585276	43585376	0.81811997
chr20	43588597	43589096	0.757510145
chr20	43594542	43595041	1.230074774
chr20	43595042	43595125	1.919346204
chr20	43595126	43595494	1.031136737
chr20	43600468	43600967	1.133032067
chr20	43600968	43601467	1.313290403
chr20	43606833	43607332	0.95220479
chr20	43607333	43607462	0.850264098
chr20	43610219	43610718	0.926191088
chr20	43610719	43610834	0.691179748
chr20	43615522	43616021	1.004154214
chr20	43616022	43616187	1.214853586
chr20	43623480	43623979	0.86025016
chr20	43623980	43624148	0.806973884
chr20	43625559	43626058	1.100607306
chr20	43626059	43626197	0.746531102
chr20	43628782	43629281	0.940469332
chr20	43629282	43629411	0.694393614
chr20	43629557	43630056	1.143349334
chr20	43630057	43630244	1.269392143
chr20	43653363	43653862	0.952485638
chr20	43653863	43654021	1.086202582
chr20	43681476	43681975	6.651259359
chr20	43703408	43703907	1.017943512
chr20	43703908	43704407	1.463910958
chr20	43723104	43723603	0.80856744
chr20	43723604	43724103	1.023550499
chr20	43726052	43726551	1.361711034
chr20	43726552	43727051	0.793411125
chr20	43727052	43727551	0.73004326
chr20	43727569	43728068	1.172242255
chr20	43737855	43738354	1.083440615
chr20	43738355	43738847	1.047262386
chr20	43738848	43739228	0.880741273
chr20	43739229	43739666	0.94833532
chr20	43743389	43743888	1.146667683
chr20	43751815	43752314	0.78963194
chr20	43752315	43752665	0.853880974
chr20	43752666	43752957	0.894990155
chr20	43752958	43753356	0.911137276
chr20	43803292	43803791	1.011025474
chr20	43803792	43803892	1.474800121
chr20	43804251	43804750	1.03828702
chr20	43804751	43804893	0.945802581
chr20	43804894	43805393	1.413603999
chr20	43835423	43835892	0.919360661
chr20	43835893	43836392	0.84467799
chr20	43836393	43836892	0.935007636
chr20	43836893	43837392	0.943917574
chr20	43837393	43837621	1.068906085
chr20	43849763	43850227	0.87596353
chr20	43850228	43850727	0.803090316
chr20	43850728	43851227	0.75861607
chr20	43851228	43851727	0.809941622
chr20	43851728	43852227	0.753096297
chr20	43880629	43881128	1.061237743
chr20	43881129	43881310	1.324501176
chr20	43881392	43881891	0.968190856
chr20	43881892	43882003	0.989885715
chr20	43882004	43882503	0.873510685
chr20	43882849	43883348	1.122065677
chr20	43921835	43922334	0.233227409
chr20	43922335	43922506	0.900556379
chr20	43922507	43922905	1.109910721
chr20	43926307	43926759	0.793984468
chr20	43926760	43927259	0.873458228
chr20	43927260	43927473	0.522531138
chr20	43929276	43929695	1.106208234
chr20	43929696	43929912	0.811796692
chr20	43929913	43930333	1.065093227
chr20	43932617	43933116	0.994675944
chr20	43933117	43933616	1.229398533
chr20	43933899	43934398	0.95819829
chr20	43935229	43935728	1.552596086
chr20	43936532	43937010	1.088807308
chr20	43937011	43937419	1.031319096
chr20	43937956	43938455	1.095786963
chr20	43938456	43938582	1.875763992
chr20	43939978	43940388	0.941409578
chr20	43940389	43940727	0.86146657
chr20	43940728	43941227	1.10864765
chr20	43941857	43942356	1.11627983
chr20	43942357	43942459	1.165765174
chr20	43942460	43942918	0.751821099
chr20	43942919	43943418	1.091138665
chr20	43944576	43945049	0.71810591
chr20	43945050	43945277	0.476132057
chr20	43945278	43945777	0.870497757
chr20	43955178	43955677	0.547958327
chr20	43955678	43956177	0.981247294
chr20	43956178	43956305	1.339180538
chr20	43958755	43959254	0.960430337
chr20	43959255	43959454	1.13007352
chr20	43961412	43961911	0.957039762
chr20	43964171	43964670	1.046503095
chr20	43964671	43964810	1.083593271
chr20	43976714	43977213	1.280971068
chr20	43991545	43992044	1.40118102
chr20	43992062	43992561	1.234476079
chr20	43994008	43994507	0.881842781
chr20	43995264	43995763	1.242370784
chr20	43995764	43996263	1.081423826
chr20	44001946	44002445	1.393122652
chr20	44002446	44002792	1.118308255
chr20	44002793	44003292	1.242777748
chr20	44003293	44003792	0.930044614
chr20	44003793	44004292	1.035924721
chr20	44004293	44004792	2.037181694
chr20	44005293	44005644	1.368978539
chr20	44005645	44006080	1.281962266
chr20	44006081	44006503	1.068574822
chr20	44006578	44007077	0.907880688
chr20	44007078	44007215	1.543795333
chr20	44036878	44037343	2.687277274
chr20	44037344	44037843	2.361621064
chr20	44044530	44045029	1.213309466
chr20	44045030	44045069	2.140799244
chr20	44045070	44045569	1.084839294
chr20	44047241	44047740	1.035218265
chr20	44047741	44047776	0.736704426
chr20	44047777	44048073	1.205795203
chr20	44048074	44048480	1.240857258
chr20	44048525	44048917	1.046517867
chr20	44048918	44049118	1.015004681
chr20	44049119	44049583	0.947107752
chr20	44049772	44050271	1.08897838
chr20	44050272	44050473	1.482323357
chr20	44052605	44053078	1.000713226
chr20	44053079	44053469	1.166711237
chr20	44053899	44054398	1.257193092
chr20	44054399	44054898	1.56567444
chr20	44098142	44098641	1.157997827
chr20	44098778	44099277	1.037608503
chr20	44108331	44108830	0.88234945
chr20	44162584	44163083	1.067069111
chr20	44163084	44163394	1.153755778
chr20	44165168	44165667	1.232726658
chr20	44166168	44166395	0.883579615
chr20	44166396	44166895	0.761565329
chr20	44166896	44166983	1.253061071
chr20	44167705	44168204	0.892393918
chr20	44168205	44168371	1.137977149
chr20	44170014	44170513	0.914532915
chr20	44170514	44171013	0.94524581
chr20	44171088	44171587	0.827278231
chr20	44171588	44171767	1.102892358
chr20	44174027	44174526	0.97022145
chr20	44174527	44174659	1.022995135
chr20	44175655	44176154	0.711742426
chr20	44180326	44180825	0.929820469
chr20	44180826	44181054	0.830736027
chr20	44181524	44182023	0.950424665
chr20	44182024	44182165	1.458564709
chr20	44184089	44184588	1.063982648
chr20	44184589	44184757	1.030739647
chr20	44187240	44187739	0.994183136
chr20	44187740	44187881	1.459958094
chr20	44190498	44190997	0.936340401
chr20	44190998	44191108	1.547278535
chr20	44207610	44208109	0.941405462
chr20	44236327	44236826	0.814774388
chr20	44236827	44237029	0.824045333
chr20	44237051	44237550	0.963377745
chr20	44237551	44237699	1.28532076
chr20	44238479	44238978	0.923509572
chr20	44238979	44239128	1.526428504
chr20	44258127	44258626	1.000756737
chr20	44258627	44258793	1.0147153
chr20	44259258	44259757	0.941091433
chr20	44259758	44259838	1.254593009
chr20	44259839	44260173	1.061459551
chr20	44276951	44277450	0.98705767
chr20	44277451	44277628	1.275413131
chr20	44277645	44278144	0.881919998
chr20	44278145	44278288	1.185895597
chr20	44278889	44279388	1.080503251
chr20	44279389	44279540	1.319513993
chr20	44313039	44313538	1.000014858
chr20	44313539	44313849	1.108896028
chr20	44314290	44314789	0.934912643
chr20	44314790	44314945	1.030130316
chr20	44330426	44330925	1.09101802
chr20	44330926	44331100	0.965342144
chr20	44332832	44333331	0.883662314
chr20	44333332	44333394	1.16784131
chr20	44333395	44333699	1.047685398
chr20	44333700	44334069	1.112375093
chr20	44334251	44334750	0.949875312
chr20	44350735	44351234	1.0908314
chr20	44351235	44351371	1.07746276
chr20	44352268	44352767	0.980954393
chr20	44352768	44352946	1.259544054
chr20	44354017	44354516	0.84480742
chr20	44402601	44403100	1.026509599
chr20	44403101	44403333	1.210678036
chr20	44403805	44404304	0.960288694
chr20	44404305	44404491	0.91074713
chr20	44405463	44405962	1.173940966
chr20	44416224	44416723	0.936502162
chr20	44416724	44416871	0.970954691
chr20	44417319	44417818	0.90365911
chr20	44417819	44417948	1.469329735
chr20	44418282	44418781	0.907940816
chr20	44420558	44420998	0.114093833
chr20	44421065	44421564	1.079853164
chr20	44422309	44422808	1.142178856
chr20	44423733	44424232	0.898501277
chr20	44429462	44429910	1.105416508
chr20	44429911	44430347	1.082149647
chr20	44430387	44430886	1.114749158
chr20	44431721	44432220	1.074188782
chr20	44433534	44433893	1.164682204
chr20	44433894	44434255	1.122867203
chr20	44437502	44438001	1.045371514
chr20	44439273	44439637	1.142629729
chr20	44439638	44440137	1.0599855
chr20	44440964	44441463	0.9218396
chr20	44441535	44442002	1.105149036
chr20	44442003	44442353	1.227136716
chr20	44442772	44443271	1.093330495
chr20	44443778	44444277	0.892662729
chr20	44444278	44444438	1.086279331
chr20	44444439	44444802	1.104440188
